time,test 1,test 2,test 3,test 4,test 5
0.719,0.000789054,0.008934461,-0.003945849,-0.002975752,-0.008921657
0.72,0.013273854,0.024540511,-0.005818569,0.012318142,0.001066207
0.721,0.000789054,0.030782911,-0.011436729,0.012318142,0.003563183
0.722,-0.014192666,0.033904111,-0.013309449,-0.0051606,0.003563183
0.723,-0.001707946,0.015176861,-0.009564009,-0.013900008,-0.003927723
0.724,0.003286014,0.008934461,-0.009564009,-0.0051606,-0.003927723
0.725,0.007031454,-0.005110989,-0.005818569,-0.000790912,-0.011418625
0.726,-0.001707946,-0.006671589,-0.013309449,0.005763622,-0.013915617
0.727,-0.002956426,0.002692045,-0.007691289,0.012318142,-0.006424689
0.728,0.003286014,-0.003550389,-0.009564009,0.031981772,0.011054063
0.729,0.000789054,-0.020717039,-0.007691289,0.042905972,0.011054063
0.73,-0.000459426,-0.012913989,0.011035971,0.038536292,-0.003927723
0.731,-0.000459426,-0.001989769,0.027890511,0.023242412,-0.008921657
0.732,-0.012944266,-0.005110989,0.016654131,0.016687822,0.016047983
0.733,-0.006701866,-0.012913989,-0.018927609,0.007948462,0.023538943
0.734,-0.001707946,-0.012913989,-0.024545829,0.010133302,0.026035903
0.735,-0.014192666,-0.008232189,-0.003945849,0.012318142,0.011054063
0.736,-0.017938266,-0.005110989,0.016654131,0.005763622,0.001066207
0.737,-0.015441066,-0.008232189,0.014781411,0.005763622,-0.003927723
0.738,-0.007950266,-0.005110989,0.020399571,0.003578782,-0.001430753
0.739,-0.006701866,-0.011353389,0.018526851,0.005763622,-0.006424689
0.74,-0.004204906,-0.011353389,0.001672347,0.007948462,-0.011418625
0.741,-0.001707946,-0.014474589,-0.002073105,-0.007345446,0.018544943
0.742,-0.017938266,0.002692045,-0.005818569,-0.016084848,0.036023743
0.743,-0.025429066,0.013616261,0.001672347,-0.000790912,0.018544943
0.744,-0.007950266,0.005813251,0.016654131,0.003578782,0.001066207
0.745,0.005782974,0.002692045,0.016654131,0.012318142,0.003563183
0.746,0.004534494,0.002692045,0.007290519,0.018872732,0.008557103
0.747,-0.004204906,0.001131441,0.001672347,0.001393942,0.011054063
0.748,-0.002956426,0.012055661,-0.000200379,-0.016084848,0.013551023
0.749,-0.006701866,0.015176861,0.003545072,-0.0051606,0.003563183
0.75,-0.017938266,0.008934461,0.011035971,0.014502982,-0.023903457
0.751,-0.029174666,0.002692045,0.014781411,0.031981772,-0.031394337
0.752,-0.016689866,-0.003550389,0.012908691,0.027612092,-0.008921657
0.753,-0.014192666,0.004252651,0.007290519,0.007948462,0.011054063
0.754,-0.017938266,0.012055661,-0.002073105,-0.01171514,0.011054063
0.755,-0.019186666,0.015176861,-0.005818569,-0.013900008,0.008557103
0.756,-0.010447466,0.027661711,0.012908691,-0.002975752,0.006060143
0.757,-0.006701866,0.029222311,0.029763231,0.007948462,-0.011418625
0.758,-0.001707946,0.012055661,0.031635951,0.005763622,-0.003927723
0.759,0.009528414,-0.011353389,0.009163251,-0.000790912,0.011054063
0.76,0.015770854,-0.011353389,-0.000200379,-0.007345446,0.008557103
0.761,0.000789054,-0.001989769,0.005417799,-0.013900008,-0.003927723
0.762,-0.007950266,0.007373861,0.020399571,-0.0051606,-0.011418625
0.763,-0.016689866,-0.005110989,0.005417799,0.016687822,-0.001430753
0.764,-0.016689866,-0.026959439,-0.002073105,0.014502982,0.011054063
0.765,0.002037534,-0.019156389,-0.002073105,-0.0051606,0.001066207
0.766,0.002037534,-0.006671589,0.005417799,-0.020454528,-0.021406497
0.767,-0.002956426,0.005813251,-0.002073105,-0.022639368,-0.028897377
0.768,-0.000459426,0.018298061,-0.013309449,-0.0051606,-0.011418625
0.769,0.005782974,0.010495061,-0.005818569,0.012318142,0.008557103
0.77,0.005782974,0.002692045,0.003545072,0.023242412,0.026035903
0.771,0.004534494,0.002692045,-0.005818569,0.018872732,0.011054063
0.772,0.004534494,-0.003550389,-0.002073105,0.010133302,0.003563183
0.773,-0.001707946,0.002692045,-0.009564009,-0.009530293,0.013551023
0.774,-0.012944266,0.010495061,-0.002073105,-0.027009048,0.023538943
0.775,-0.015441066,0.002692045,0.001672347,-0.024824208,0.018544943
0.776,-0.014192666,0.005813251,-0.007691289,-0.007345446,0.001066207
0.777,-0.002956426,0.021419311,-0.011436729,-0.002975752,-0.003927723
0.778,0.018267814,0.032343511,-0.005818569,0.007948462,-0.003927723
0.779,0.018267814,0.030782911,0.007290519,0.003578782,-0.006424689
0.78,0.002037534,0.021419311,0.009163251,0.001393942,-0.013915617
0.781,-0.006701866,0.005813251,0.011035971,-0.000790912,-0.011418625
0.782,-0.012944266,-0.001989769,0.020399571,0.005763622,-0.006424689
0.783,-0.010447466,-0.008232189,0.014781411,-0.002975752,-0.003927723
0.784,-0.010447466,-0.017595789,0.007290519,-0.007345446,-0.001430753
0.785,-0.010447466,-0.016035189,-0.002073105,-0.016084848,0.013551023
0.786,-0.010447466,-0.014474589,0.007290519,-0.020454528,0.023538943
0.787,-0.011695866,-0.009792789,0.031635951,-0.01171514,0.036023743
0.788,-0.010447466,-0.014474589,0.027890511,0.018872732,0.013551023
0.789,-0.019186666,-0.022277639,0.020399571,0.023242412,-0.011418625
0.79,-0.029174666,-0.016035189,0.007290519,0.010133302,-0.013915617
0.791,-0.025429066,-0.006671589,-0.015182169,0.010133302,0.008557103
0.792,-0.000459426,-0.000429164,-0.018927609,0.005763622,0.016047983
0.793,0.012025374,-0.001989769,-0.013309449,-0.000790912,0.006060143
0.794,0.007031454,-0.011353389,-0.007691289,-0.0051606,0.006060143
0.795,0.009528414,-0.011353389,0.005417799,-0.002975752,-0.001430753
0.796,0.004534494,0.002692045,0.014781411,-0.002975752,-0.008921657
0.797,0.007031454,0.022979911,0.009163251,0.001393942,-0.011418625
0.798,-0.000459426,0.038585961,0.005417799,0.005763622,-0.001430753
0.799,-0.007950266,0.035464711,-0.003945849,0.012318142,0.018544943
0.8,0.008279934,0.015176861,0.005417799,0.012318142,0.006060143
0.801,0.022013254,0.012055661,0.005417799,0.018872732,-0.028897377
0.802,0.023261734,0.021419311,-0.011436729,0.012318142,-0.036388257
0.803,-0.000459426,0.019858711,-0.003945849,-0.018269688,-0.023903457
0.804,-0.010447466,0.008934461,0.016654131,-0.037933318,-0.021406497
0.805,-0.000459426,0.001131441,0.007290519,-0.033563568,-0.003927723
0.806,0.009528414,0.007373861,-0.000200379,-0.016084848,0.016047983
0.807,0.003286014,0.005813251,0.009163251,-0.007345446,0.018544943
0.808,0.008279934,-0.006671589,0.007290519,-0.007345446,0.021041903
0.809,-0.002956426,-0.020717039,0.001672347,-0.007345446,0.028532863
0.81,-0.017938266,-0.025398839,-0.000200379,-0.002975752,0.028532863
0.811,-0.016689866,-0.016035189,0.005417799,0.005763622,0.023538943
0.812,-0.004204906,-0.000429164,0.003545072,0.001393942,0.008557103
0.813,0.013273854,0.002692045,-0.007691289,0.001393942,-0.011418625
0.814,0.017019334,-0.003550389,-0.002073105,0.001393942,-0.016412577
0.815,0.000789054,-0.008232189,0.014781411,0.005763622,-0.003927723
0.816,-0.007950266,-0.009792789,0.027890511,0.010133302,0.008557103
0.817,0.005782974,-0.014474589,0.024145071,0.010133302,0.031029823
0.818,-0.000459426,-0.016035189,0.011035971,0.007948462,0.028532863
0.819,-0.010447466,-0.011353389,-0.000200379,0.001393942,0.023538943
0.82,-0.015441066,-0.003550389,0.003545072,-0.016084848,0.008557103
0.821,-0.024180666,0.002692045,0.020399571,-0.018269688,-0.008921657
0.822,-0.004204906,-0.001989769,0.014781411,-0.01171514,-0.011418625
0.823,0.009528414,0.019858711,0.005417799,-0.000790912,-0.003927723
0.824,0.002037534,0.022979911,0.007290519,0.001393942,-0.003927723
0.825,0.007031454,0.013616261,-0.007691289,0.001393942,0.001066207
0.826,0.008279934,-0.006671589,-0.005818569,-0.002975752,0.003563183
0.827,-0.000459426,-0.003550389,-0.005818569,-0.000790912,0.013551023
0.828,-0.017938266,0.007373861,-0.002073105,-0.000790912,-0.001430753
0.829,-0.017938266,0.015176861,-0.005818569,0.003578782,-0.023903457
0.83,0.002037534,0.013616261,0.005417799,0.021057572,-0.033891297
0.831,0.023261734,0.008934461,0.014781411,0.010133302,-0.028897377
0.832,0.015770854,0.005813251,0.014781411,0.003578782,-0.013915617
0.833,0.003286014,0.013616261,0.014781411,0.001393942,0.006060143
0.834,0.000789054,0.001131441,0.016654131,0.005763622,0.003563183
0.835,-0.004204906,0.001131441,0.014781411,0.007948462,-0.003927723
0.836,-0.005453386,-0.003550389,0.018526851,0.023242412,-0.008921657
0.837,-0.015441066,-0.031641239,0.016654131,0.014502982,-0.006424689
0.838,-0.009198666,-0.034762439,0.018526851,0.003578782,-0.001430753
0.839,0.004534494,-0.005110989,0.020399571,-0.000790912,-0.008921657
0.84,0.013273854,0.016737461,0.009163251,-0.000790912,-0.026400417
0.841,-0.000459426,0.015176861,0.014781411,0.007948462,-0.026400417
0.842,-0.017938266,0.007373861,0.009163251,0.010133302,-0.013915617
0.843,-0.032919866,0.002692045,0.005417799,0.005763622,0.003563183
0.844,-0.034168666,0.004252651,0.026017791,0.005763622,0.023538943
0.845,-0.026677466,0.004252651,0.027890511,0.018872732,0.026035903
0.846,-0.014192666,0.004252651,-0.002073105,0.034166612,0.011054063
0.847,0.000789054,-0.003550389,-0.018927609,0.021057572,-0.003927723
0.848,-0.000459426,-0.000429164,-0.013309449,0.023242412,0.001066207
0.849,-0.016689866,-0.000429164,-0.002073105,0.001393942,0.016047983
0.85,-0.017938266,0.002692045,0.012908691,-0.002975752,0.001066207
0.851,-0.014192666,0.005813251,0.020399571,0.012318142,-0.016412577
0.852,-0.004204906,0.010495061,0.016654131,0.012318142,-0.011418625
0.853,0.004534494,0.018298061,0.007290519,0.010133302,-0.001430753
0.854,0.022013254,0.013616261,0.005417799,-0.01171514,-0.001430753
0.855,-0.000459426,-0.009792789,0.005417799,-0.007345446,-0.016412577
0.856,-0.027926266,-0.020717039,-0.002073105,0.005763622,-0.011418625
0.857,-0.032919866,-0.016035189,-0.005818569,0.018872732,0.003563183
0.858,-0.015441066,-0.011353389,-0.002073105,0.010133302,0.006060143
0.859,0.012025374,-0.014474589,0.003545072,-0.000790912,-0.003927723
0.86,0.005782974,-0.012913989,0.031635951,0.016687822,-0.016412577
0.861,-0.017938266,-0.009792789,0.037254111,0.023242412,-0.013915617
0.862,-0.034168666,0.005813251,0.011035971,0.018872732,0.006060143
0.863,-0.025429066,0.016737461,-0.005818569,0.016687822,0.018544943
0.864,-0.007950266,0.007373861,-0.000200379,0.016687822,0.008557103
0.865,0.017019334,-0.006671589,0.016654131,0.005763622,0.001066207
0.866,0.014522334,-0.025398839,0.027890511,0.012318142,0.006060143
0.867,-0.005453386,-0.030080639,0.011035971,0.007948462,0.006060143
0.868,-0.015441066,-0.023838239,-0.013309449,-0.0051606,0.001066207
0.869,-0.010447466,-0.019156389,-0.018927609,-0.020454528,0.018544943
0.87,-0.011695866,-0.006671589,-0.009564009,0.003578782,0.028532863
0.871,-0.010447466,0.018298061,0.007290519,0.012318142,0.016047983
0.872,-0.001707946,0.013616261,0.007290519,0.012318142,0.008557103
0.873,-0.007950266,-0.000429164,0.005417799,0.007948462,-0.003927723
0.874,-0.015441066,-0.014474589,0.003545072,0.018872732,-0.003927723
0.875,-0.017938266,-0.017595789,-0.007691289,0.007948462,-0.003927723
0.876,-0.005453386,-0.012913989,-0.005818569,0.003578782,0.001066207
0.877,0.003286014,0.005813251,-0.005818569,-0.007345446,0.003563183
0.878,-0.004204906,0.016737461,-0.002073105,-0.009530293,-0.001430753
0.879,-0.004204906,-0.000429164,0.007290519,-0.0051606,-0.013915617
0.88,0.002037534,-0.023838239,0.035381391,0.003578782,-0.016412577
0.88,0.002037534,-0.030080639,0.039126831,0.007948462,-0.011418625
0.88,-0.011695866,-0.016035189,0.014781411,0.007948462,0.008557103
0.88,-0.022932266,-0.005110989,-0.013309449,0.005763622,0.028532863
0.88,-0.012944266,-0.000429164,-0.000200379,0.003578782,0.033526783
0.88,-0.001707946,-0.003550389,-0.000200379,0.010133302,0.018544943
0.88,0.000789054,-0.016035189,-0.000200379,0.012318142,-0.003927723
0.88,0.000789054,-0.016035189,-0.002073105,0.001393942,-0.026400417
0.88,-0.009198666,-0.012913989,0.005417799,0.005763622,-0.018909537
0.88,-0.027926266,-0.000429164,0.016654131,0.012318142,0.001066207
0.882058824,-0.020435066,0.013616261,0.014781411,0.016687822,0.021041903
0.882470588,-0.011695866,0.015176861,0.009163251,0.010133302,0.028532863
0.882882353,0.004534494,0.016737461,0.001672347,-0.01171514,0.021041903
0.883294118,-0.001707946,0.002692045,0.003545072,-0.016084848,0.013551023
0.883705882,-0.009198666,-0.008232189,0.016654131,-0.009530293,0.011054063
0.884117647,-0.010447466,0.022979911,0.020399571,-0.016084848,0.016047983
0.884529412,0.005782974,0.030782911,0.014781411,-0.013900008,0.021041903
0.884941176,0.012025374,0.016737461,-0.002073105,0.010133302,0.006060143
0.885352941,0.002037534,-0.011353389,-0.013309449,0.018872732,0.001066207
0.885764706,-0.006701866,-0.034762439,-0.007691289,-0.000790912,-0.001430753
0.886176471,-0.011695866,-0.028520039,-0.000200379,-0.009530293,0.021041903
0.886588235,-0.005453386,-0.023838239,-0.005818569,-0.007345446,0.016047983
0.887,-0.000459426,-0.011353389,-0.005818569,-0.013900008,0.008557103
0.887411765,-0.004204906,-0.001989769,-0.007691289,-0.020454528,-0.003927723
0.887823529,-0.010447466,0.012055661,0.001672347,-0.009530293,-0.003927723
0.888235294,-0.011695866,0.015176861,0.009163251,0.003578782,0.018544943
0.888647059,0.004534494,-0.005110989,0.018526851,0.025427252,0.026035903
0.889058824,0.007031454,-0.022277639,0.011035971,0.029796932,0.011054063
0.889470588,-0.001707946,-0.020717039,-0.000200379,0.014502982,-0.001430753
0.889882353,-0.007950266,0.015176861,-0.007691289,0.003578782,0.003563183
0.890294118,-0.005453386,0.037025311,-0.003945849,0.003578782,0.008557103
0.890705882,-0.010447466,0.029222311,0.012908691,0.001393942,0.008557103
0.891117647,-0.015441066,0.008934461,0.024145071,0.007948462,0.011054063
0.891529412,-0.001707946,-0.008232189,0.022272291,0.018872732,0.008557103
0.891941176,0.007031454,-0.016035189,0.009163251,0.034166612,-0.001430753
0.892352941,0.000789054,-0.014474589,0.001672347,0.029796932,0.001066207
0.892764706,-0.001707946,-0.005110989,-0.002073105,0.018872732,-0.006424689
0.893176471,0.000789054,0.008934461,-0.024545829,0.003578782,-0.008921657
0.893588235,0.002037534,0.008934461,-0.022673049,-0.000790912,0.013551023
0.894,-0.001707946,0.007373861,0.003545072,0.001393942,0.026035903
0.894411765,-0.002956426,0.013616261,0.029763231,-0.007345446,0.028532863
0.894823529,-0.001707946,-0.000429164,0.026017791,-0.022639368,0.008557103
0.895235294,0.002037534,-0.011353389,0.012908691,-0.022639368,-0.001430753
0.895647059,0.013273854,-0.011353389,0.018526851,-0.016084848,0.001066207
0.896058824,0.008279934,-0.006671589,0.012908691,-0.0051606,-0.001430753
0.896470588,-0.010447466,-0.008232189,0.018526851,-0.0051606,-0.001430753
0.896882353,-0.022932266,0.007373861,0.011035971,-0.0051606,0.001066207
0.897294118,-0.009198666,0.012055661,0.005417799,0.003578782,0.008557103
0.897705882,0.008279934,0.008934461,0.009163251,0.012318142,-0.003927723
0.898117647,0.010776894,0.005813251,0.005417799,0.012318142,-0.011418625
0.898529412,-0.001707946,0.001131441,0.009163251,-0.01171514,0.001066207
0.898941176,-0.016689866,-0.008232189,-0.003945849,-0.016084848,0.013551023
0.899352941,-0.011695866,-0.001989769,-0.005818569,-0.002975752,0.003563183
0.899764706,0.007031454,-0.005110989,0.009163251,0.005763622,-0.006424689
0.900176471,0.004534494,-0.011353389,0.027890511,0.005763622,0.001066207
0.900588235,-0.001707946,-0.005110989,0.024145071,0.003578782,0.006060143
0.901,-0.000459426,0.015176861,0.026017791,-0.007345446,-0.006424689
0.901411765,0.004534494,0.013616261,0.024145071,-0.007345446,-0.013915617
0.901823529,0.004534494,-0.006671589,0.016654131,0.005763622,-0.003927723
0.902235294,-0.004204906,-0.011353389,0.014781411,0.014502982,0.013551023
0.902647059,-0.011695866,0.001131441,0.011035971,0.007948462,0.018544943
0.903058824,-0.011695866,0.008934461,0.012908691,0.001393942,0.011054063
0.903470588,-0.011695866,0.013616261,0.020399571,0.003578782,-0.011418625
0.903882353,-0.007950266,0.021419311,0.014781411,-0.002975752,-0.008921657
0.904294118,-0.006701866,0.010495061,0.007290519,-0.000790912,0.001066207
0.904705882,-0.007950266,-0.009792789,0.011035971,0.003578782,-0.001430753
0.905117647,-0.005453386,-0.014474589,0.024145071,0.005763622,-0.018909537
0.905529412,-0.004204906,0.004252651,0.026017791,0.016687822,-0.001430753
0.905941176,0.000789054,0.022979911,0.018526851,0.014502982,0.011054063
0.906352941,0.002037534,0.026101111,0.003545072,0.012318142,0.011054063
0.906764706,0.008279934,0.024540511,-0.002073105,0.005763622,0.011054063
0.907176471,0.007031454,0.004252651,-0.013309449,0.010133302,0.013551023
0.907588235,-0.011695866,-0.014474589,-0.013309449,0.016687822,0.006060143
0.908,-0.006701866,-0.016035189,0.007290519,0.025427252,-0.006424689
0.908411765,-0.009198666,-0.003550389,0.020399571,0.016687822,-0.003927723
0.908823529,-0.019186666,0.001131441,0.026017791,-0.000790912,0.011054063
0.909235294,-0.005453386,-0.012913989,0.007290519,-0.007345446,0.016047983
0.909647059,0.005782974,-0.014474589,-0.005818569,0.001393942,0.021041903
0.910058824,0.028255654,-0.012913989,-0.026418549,0.012318142,0.023538943
0.910470588,0.027007174,0.002692045,-0.033909429,0.005763622,0.026035903
0.910882353,0.007031454,0.033904111,-0.026418549,-0.022639368,0.021041903
0.911294118,-0.001707946,0.037025311,-0.013309449,-0.018269688,-0.006424689
0.911705882,-0.002956426,0.021419311,0.005417799,-0.000790912,-0.018909537
0.912117647,0.007031454,0.001131441,0.024145071,0.038536292,-0.011418625
0.912529412,0.005782974,0.004252651,0.031635951,0.045090882,0.006060143
0.912941176,0.003286014,0.004252651,0.027890511,0.025427252,0.006060143
0.913352941,0.000789054,0.013616261,0.022272291,-0.000790912,0.011054063
0.913764706,0.000789054,0.010495061,0.009163251,-0.016084848,0.008557103
0.914176471,0.004534494,0.004252651,-0.003945849,-0.016084848,-0.003927723
0.914588235,-0.000459426,0.005813251,-0.005818569,-0.007345446,-0.006424689
0.915,0.005782974,0.016737461,-0.011436729,0.005763622,-0.016412577
0.915411765,0.014522334,0.007373861,-0.002073105,0.007948462,-0.001430753
0.915823529,0.014522334,-0.020717039,0.003545072,-0.000790912,0.011054063
0.916235294,0.004534494,-0.022277639,0.026017791,-0.016084848,0.008557103
0.916647059,0.003286014,-0.016035189,0.037254111,-0.013900008,0.008557103
0.917058824,0.002037534,-0.005110989,0.024145071,-0.007345446,-0.001430753
0.917470588,-0.001707946,0.004252651,-0.000200379,-0.000790912,-0.006424689
0.917882353,-0.011695866,0.002692045,-0.011436729,-0.01171514,0.006060143
0.918294118,-0.014192666,-0.000429164,-0.013309449,-0.002975752,0.003563183
0.918705882,-0.007950266,0.008934461,-0.003945849,0.003578782,-0.016412577
0.919117647,-0.004204906,0.016737461,0.011035971,0.010133302,-0.021406497
0.919529412,-0.007950266,0.021419311,0.012908691,0.005763622,-0.018909537
0.919941176,-0.016689866,-0.000429164,0.009163251,-0.000790912,-0.003927723
0.920352941,-0.016689866,-0.005110989,0.011035971,-0.009530293,0.006060143
0.920764706,-0.006701866,0.007373861,-0.000200379,-0.016084848,0.006060143
0.921176471,-0.004204906,0.019858711,-0.015182169,-0.029193888,0.001066207
0.921588235,-0.007950266,0.008934461,-0.020800329,-0.018269688,-0.008921657
0.922,-0.010447466,-0.003550389,-0.032036709,-0.0051606,-0.016412577
0.922411765,-0.015441066,-0.012913989,-0.030163989,-0.000790912,-0.016412577
0.922823529,-0.014192666,-0.012913989,-0.011436729,0.005763622,-0.013915617
0.923235294,0.000789054,-0.020717039,0.018526851,0.010133302,-0.001430753
0.923647059,0.013273854,-0.006671589,0.003545072,0.016687822,0.011054063
0.924058824,0.004534494,-0.000429164,-0.003945849,0.007948462,0.023538943
0.924470588,-0.001707946,-0.001989769,-0.011436729,0.003578782,0.016047983
0.924882353,0.013273854,0.002692045,-0.015182169,-0.0051606,0.011054063
0.925294118,0.005782974,0.004252651,-0.003945849,-0.009530293,0.011054063
0.925705882,-0.010447466,0.004252651,0.003545072,-0.0051606,-0.001430753
0.926117647,-0.020435066,0.008934461,0.007290519,0.003578782,-0.008921657
0.926529412,-0.014192666,0.002692045,0.009163251,0.025427252,-0.006424689
0.926941176,-0.011695866,-0.011353389,0.003545072,0.023242412,0.008557103
0.927352941,0.000789054,-0.019156389,-0.009564009,-0.002975752,0.021041903
0.927764706,-0.000459426,-0.022277639,-0.022673049,-0.024824208,0.008557103
0.928176471,-0.002956426,-0.008232189,-0.005818569,-0.018269688,-0.006424689
0.928588235,-0.001707946,0.016737461,0.014781411,-0.009530293,-0.001430753
0.929,0.007031454,0.026101111,0.031635951,-0.009530293,0.013551023
0.929411765,0.013273854,0.015176861,0.016654131,-0.007345446,0.003563183
0.929823529,0.008279934,0.015176861,0.001672347,0.003578782,-0.001430753
0.930235294,0.003286014,0.015176861,-0.013309449,0.012318142,-0.001430753
0.930647059,0.009528414,0.008934461,-0.007691289,0.023242412,0.003563183
0.931058824,0.015770854,0.005813251,-0.017054889,0.018872732,0.008557103
0.931470588,0.009528414,0.004252651,-0.024545829,0.005763622,0.006060143
0.931882353,0.005782974,0.005813251,-0.015182169,-0.0051606,0.003563183
0.932294118,-0.010447466,0.005813251,-0.002073105,-0.01171514,0.003563183
0.932705882,-0.007950266,0.018298061,0.016654131,-0.007345446,0.018544943
0.933117647,0.010776894,0.019858711,0.024145071,-0.007345446,0.013551023
0.933529412,0.003286014,0.010495061,0.016654131,-0.002975752,-0.001430753
0.933941176,0.003286014,-0.011353389,0.022272291,-0.002975752,-0.011418625
0.934352941,0.000789054,-0.020717039,0.022272291,0.003578782,-0.003927723
0.934764706,-0.001707946,-0.008232189,0.031635951,0.010133302,0.003563183
0.935176471,0.003286014,0.021419311,0.016654131,0.016687822,0.006060143
0.935588235,0.008279934,0.030782911,-0.002073105,0.018872732,-0.006424689
0.936,0.013273854,0.002692045,-0.009564009,0.007948462,-0.016412577
0.936411765,0.000789054,-0.001989769,-0.005818569,0.003578782,-0.003927723
0.936823529,-0.004204906,0.027661711,-0.003945849,0.003578782,0.001066207
0.937235294,-0.011695866,0.029222311,-0.018927609,0.001393942,0.003563183
0.937647059,-0.006701866,0.005813251,-0.017054889,0.003578782,0.003563183
0.938058824,-0.011695866,-0.003550389,-0.011436729,0.010133302,0.008557103
0.938470588,0.017019334,-0.005110989,0.011035971,-0.000790912,0.028532863
0.938882353,0.024510214,-0.005110989,0.031635951,0.012318142,0.026035903
0.939294118,0.004534494,-0.005110989,0.033508671,0.014502982,0.003563183
0.939705882,-0.017938266,0.002692045,0.024145071,0.010133302,-0.011418625
0.940117647,-0.032919866,0.012055661,0.001672347,0.016687822,-0.023903457
0.940529412,-0.021683466,0.018298061,0.007290519,0.007948462,-0.016412577
0.940941176,-0.022932266,0.010495061,0.018526851,0.005763622,-0.003927723
0.941352941,-0.010447466,0.004252651,0.012908691,0.012318142,-0.001430753
0.941764706,0.008279934,-0.011353389,-0.002073105,0.010133302,-0.008921657
0.942176471,0.009528414,-0.005110989,-0.015182169,0.003578782,-0.008921657
0.942588235,-0.006701866,0.010495061,-0.009564009,-0.000790912,0.006060143
0.943,-0.030423066,0.019858711,0.003545072,-0.0051606,0.011054063
0.943411765,-0.032919866,0.010495061,0.011035971,0.005763622,0.006060143
0.943823529,-0.014192666,0.013616261,0.012908691,0.007948462,-0.001430753
0.944235294,0.003286014,0.002692045,0.005417799,-0.000790912,-0.006424689
0.944647059,0.009528414,0.013616261,-0.005818569,-0.016084848,-0.006424689
0.945058824,0.005782974,0.019858711,-0.013309449,-0.009530293,-0.003927723
0.945470588,-0.015441066,0.015176861,-0.015182169,0.007948462,-0.016412577
0.945882353,-0.026677466,0.016737461,-0.013309449,0.016687822,-0.006424689
0.946294118,-0.009198666,0.019858711,0.001672347,0.021057572,0.003563183
0.946705882,0.009528414,0.012055661,0.001672347,0.010133302,-0.006424689
0.947117647,0.019516294,-0.000429164,-0.002073105,-0.002975752,-0.006424689
0.947529412,0.007031454,-0.001989769,-0.007691289,-0.000790912,-0.023903457
0.947941176,-0.019186666,0.015176861,-0.020800329,0.012318142,-0.026400417
0.948352941,-0.025429066,0.027661711,0.003545072,0.018872732,-0.016412577
0.948764706,-0.006701866,0.027661711,0.022272291,0.010133302,0.001066207
0.949176471,0.004534494,0.012055661,0.024145071,0.001393942,0.008557103
0.949588235,0.000789054,0.005813251,0.018526851,-0.01171514,0.006060143
0.95,-0.002956426,0.010495061,0.003545072,-0.024824208,0.008557103
0.950411765,-0.014192666,0.007373861,-0.013309449,-0.007345446,0.016047983
0.950823529,-0.012944266,-0.005110989,-0.015182169,0.012318142,0.031029823
0.951235294,0.000789054,0.004252651,-0.003945849,0.014502982,0.026035903
0.951647059,0.009528414,0.015176861,0.001672347,0.005763622,0.006060143
0.952058824,0.002037534,0.019858711,0.009163251,-0.002975752,-0.006424689
0.952470588,0.007031454,0.026101111,0.003545072,-0.0051606,-0.021406497
0.952882353,0.007031454,0.018298061,0.003545072,0.014502982,-0.016412577
0.953294118,0.004534494,0.015176861,0.001672347,0.029796932,-0.001430753
0.953705882,-0.004204906,0.002692045,0.003545072,0.025427252,0.021041903
0.954117647,-0.011695866,0.008934461,-0.005818569,-0.000790912,0.033526783
0.954529412,0.004534494,0.013616261,-0.011436729,-0.009530293,0.033526783
0.954941176,0.023261734,-0.003550389,-0.009564009,-0.007345446,0.008557103
0.955352941,0.019516294,-0.014474589,0.007290519,0.003578782,0.001066207
0.955764706,-0.004204906,0.004252651,0.005417799,0.007948462,-0.006424689
0.956176471,-0.016689866,0.016737461,-0.007691289,0.014502982,-0.003927723
0.956588235,-0.017938266,0.010495061,-0.022673049,0.021057572,0.011054063
0.957,-0.010447466,0.002692045,-0.015182169,0.016687822,0.036023743
0.957411765,0.017019334,0.005813251,-0.009564009,0.018872732,0.028532863
0.957823529,0.034498086,0.005813251,-0.011436729,0.003578782,0.016047983
0.958235294,0.02950415,-0.006671589,-0.002073105,-0.007345446,0.006060143
0.958647059,0.022013254,-0.025398839,0.001672347,-0.002975752,0.003563183
0.959058824,0.004534494,-0.023838239,-0.005818569,0.007948462,-0.003927723
0.959470588,0.013273854,-0.008232189,-0.013309449,0.003578782,-0.013915617
0.959882353,0.025758694,-0.003550389,-0.017054889,0.003578782,-0.011418625
0.960294118,0.019516294,-0.001989769,0.005417799,-0.002975752,-0.001430753
0.960705882,0.014522334,0.013616261,0.024145071,-0.0051606,0.021041903
0.961117647,0.010776894,0.022979911,0.031635951,-0.016084848,0.026035903
0.961529412,0.020764774,0.015176861,0.016654131,-0.020454528,0.003563183
0.961941176,0.017019334,0.001131441,-0.002073105,-0.013900008,-0.013915617
0.962352941,-0.009198666,-0.020717039,-0.013309449,-0.01171514,-0.013915617
0.962764706,-0.022932266,-0.030080639,-0.026418549,-0.01171514,0.018544943
0.963176471,-0.021683466,-0.028520039,-0.035782149,-0.007345446,0.018544943
0.963588235,-0.012944266,-0.017595789,-0.015182169,-0.0051606,0.016047983
0.964,0.010776894,-0.023838239,-0.011436729,-0.018269688,0.003563183
0.964411765,0.02950415,-0.020717039,0.001672347,-0.009530293,0.001066207
0.964823529,0.018267814,-0.016035189,0.009163251,-0.002975752,0.001066207
0.965235294,0.002037534,-0.014474589,-0.002073105,-0.0051606,0.001066207
